evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
2427,P,1,P[  -8/   0/ 329/  -7],             
2428,P,0,P[ -18/  82/  18/  78],             
2429,P,0,P[  -6/   2/ 332/   1],             
2430,D,1,                      ,D[FL/304/162/334]
2431,P,0,P[  -3/   0/ 264/  -1],             
2432,D,1,                      ,D[IM/ 33/163/334]
2433,D,0,                      ,D[FL/190/163/334]
2434,P,0,P[  -1/   0/ 110/  -1],             
2435,P,0,P[  -8/  52/   8/  -1],             
2436,D,0,                      ,D[AR/249/163/334]
2437,D,0,                      ,D[FL/216/163/334]
2438,D,1,                      ,D[AR/233/163/334]
2439,P,0,P[ -43/   5/  43/ -37],             
2440,D,0,                      ,D[FL/ 97/163/334]
2441,D,1,                      ,D[FL/283/163/334]
2442,D,0,                      ,D[AR/ 59/163/334]
2443,P,0,P[  -3/   3/ 179/  -3],             
2444,D,0,                      ,D[AR/ 10/163/334]
2445,D,0,                      ,D[IM/284/163/334]
2446,D,1,                      ,D[IM/259/163/334]
2447,P,0,P[-141/   5/ 224/-134],             
2448,D,0,                      ,D[AR/179/163/334]
2449,P,0,P[ -24/  12/  31/ -23],             
2450,P,0,P[  -2/   6/ 122/  -1],             
2451,P,0,P[  -3/  11/ 167/  10],             
2452,P,0,P[  -1/   2/ 119/  -1],             
2453,D,0,                      ,D[FL/233/163/334]
2454,D,1,                      ,D[FL/ 11/163/334]
2455,D,1,                      ,D[FL/228/162/334]
2456,D,1,                      ,D[AR/219/164/334]
2457,D,0,                      ,D[FL/231/164/334]
2458,D,0,                      ,D[AR/ 88/164/334]
2459,D,0,                      ,D[AR/221/164/334]
2460,D,1,                      ,D[IM/ 49/164/334]
2461,D,0,                      ,D[FL/190/164/334]
2462,P,0,P[ -11/   0/ 157/ -11],             
2463,P,0,P[  -5/   1/ 288/  -4],             
2464,D,1,                      ,D[IM/ 26/164/334]
2465,D,0,                      ,D[AR/268/164/334]
2466,D,1,                      ,D[AR/ 21/164/334]
2467,P,0,P[  -3/  78/   3/  68],             
2468,P,0,P[  -8/   0/ 308/  -7],             
2469,D,0,                      ,D[FL/ 67/164/334]
2470,P,0,P[   0/  11/ 321/  10],             
2471,D,1,                      ,D[FL/262/164/334]
2472,P,0,P[  -2/   0/  61/  -2],             
2473,D,0,                      ,D[FL/143/165/334]
2474,P,0,P[ -15/   0/ 161/ -14],             
2475,P,1,P[  -7/   0/ 164/  -2],             
2476,D,1,                      ,D[AR/133/165/334]
2477,D,0,                      ,D[FL/101/165/334]
2478,D,0,                      ,D[FL/277/165/334]
2479,P,0,P[  -4/   2/ 123/  -4],             
2480,D,0,                      ,D[AR/ 17/165/334]
2481,P,1,P[   0/  10/ 278/   1],             
2482,D,0,                      ,D[FL/283/165/334]
2483,P,0,P[  -6/   2/ 332/  -6],             
2484,D,0,                      ,D[AR/223/165/334]
2485,D,0,                      ,D[IM/284/165/334]
2486,P,0,P[  -3/   0/ 149/  -1],             
2487,P,0,P[  -2/   0/ 234/  -2],             
2488,D,0,                      ,D[AR/105/165/334]
2489,D,0,                      ,D[FL/258/165/334]
2490,D,0,                      ,D[AR/ 42/165/334]
2491,P,0,P[-141/   5/ 224/-122],             
2492,D,0,                      ,D[AR/224/165/334]
2493,D,0,                      ,D[AR/177/165/334]
2494,D,0,                      ,D[FL/143/165/334]
2495,D,0,                      ,D[AR/ 81/165/334]
2496,P,1,P[  -2/   0/ 250/  -2],             
2497,P,0,P[  -5/  28/   5/  -3],             
2498,D,0,                      ,D[AR/ 85/166/334]
2499,P,0,P[ -11/   0/ 133/ -11],             
2500,D,1,                      ,D[AR/181/166/334]
2501,D,0,                      ,D[AR/  3/166/334]
2502,D,0,                      ,D[AR/  5/166/334]
2503,D,0,                      ,D[FL/241/166/334]
2504,D,0,                      ,D[AR/134/166/334]
2505,P,1,P[  -6/   0/ 262/  -6],             
2506,P,0,P[ -20/   3/ 202/   1],             
2507,D,0,                      ,D[FL/ 22/165/334]
2508,D,0,                      ,D[FL/205/165/334]
2509,D,1,                      ,D[AR/199/165/334]
2510,D,1,                      ,D[AR/310/165/334]
2511,D,1,                      ,D[AR/ 17/165/334]
2512,D,0,                      ,D[AR/225/165/334]
2513,D,1,                      ,D[FL/275/165/334]
2514,D,0,                      ,D[AR/  1/165/334]
2515,D,0,                      ,D[FL/103/165/334]
2516,P,0,P[  -2/   0/ 264/  -2],             
2517,P,1,P[  -4/   2/ 271/   1],             
2518,P,0,P[ -16/   2/ 182/   1],             
2519,D,0,                      ,D[AR/267/165/334]
2520,P,0,P[ -19/   4/ 286/ -19],             
2521,D,0,                      ,D[IM/277/165/334]
2522,P,1,P[  -6/   0/ 292/  -1],             
2523,D,1,                      ,D[AR/112/165/334]
2524,P,0,P[  -3/ 160/  96/ 155],             
2525,P,0,P[ -95/   9/  95/ -75],             
2526,D,1,                      ,D[FL/262/166/334]
2527,P,1,P[ -14/   3/  98/  -1],             
2528,P,0,P[ -60/   4/  60/  -4],             
2529,P,0,P[  -3/  14/ 193/  -3],             
2530,P,0,P[ -19/  10/  19/ -19],             
2531,P,0,P[ -22/  34/ 109/ -17],             
2532,P,0,P[ -72/  34/  72/  23],             
2533,D,1,                      ,D[AR/268/165/334]
2534,P,0,P[  -4/   0/  47/  -4],             
2535,P,0,P[ -34/   4/ 246/  -2],             
2536,D,0,                      ,D[FL/ 47/165/334]
2537,D,1,                      ,D[AR/293/165/334]
2538,P,1,P[  -3/   7/ 327/  -3],             
2539,P,1,P[  -2/  11/ 167/  10],             
2540,P,0,P[ -87/   2/  87/ -86],             
2541,D,0,                      ,D[FL/ 34/167/334]
2542,P,0,P[  -2/   4/ 285/   3],             
2543,P,0,P[   0/  17/ 181/   1],             
2544,D,0,                      ,D[AR/ 79/167/334]
2545,P,0,P[  -1/  50/ 194/  49],             
2546,P,0,P[  -1/   0/ 110/  -1],             
2547,P,0,P[ -34/   4/ 246/  -3],             
2548,D,0,                      ,D[FL/143/167/334]
2549,P,1,P[  -8/   0/ 280/  -7],             
2550,P,0,P[  -1/   0/ 306/  -1],             
2551,D,0,                      ,D[FL/ 91/166/334]
2552,D,0,                      ,D[AR/ 89/166/334]
2553,D,0,                      ,D[AR/ 51/166/334]
2554,D,0,                      ,D[FL/143/166/334]
2555,D,0,                      ,D[FL/116/166/334]
2556,P,0,P[  -1/ 141/  82/   7],             
2557,D,0,                      ,D[AR/176/166/334]
2558,D,0,                      ,D[AR/180/166/334]
2559,D,0,                      ,D[AR/ 40/166/334]
2560,P,0,P[ -21/   3/  53/   1],             
2561,D,0,                      ,D[AR/249/166/334]
2562,D,0,                      ,D[FL/264/166/334]
2563,P,0,P[ -33/   7/  33/ -30],             
2564,P,0,P[  -1/   0/ 190/  -1],             
2565,D,0,                      ,D[AR/272/166/334]
2566,D,0,                      ,D[FL/169/166/334]
2567,P,1,P[  -2/   1/ 313/  -2],             
2568,D,0,                      ,D[AR/  0/165/334]
2569,P,0,P[ -11/   0/ 133/  -8],             
2570,P,1,P[ -21/   0/ 314/  -1],             
2571,D,1,                      ,D[AR/164/166/334]
2572,P,1,P[  -8/   0/ 308/  -8],             
2573,P,1,P[  -1/   7/ 147/   1],             
2574,P,1,P[  -8/  52/   8/  -8],             
2575,P,1,P[  -7/   1/ 236/  -7],             
2576,P,1,P[  -6/   2/ 129/  -6],             
2577,P,0,P[  -3/   0/  98/  -1],             
2578,D,1,                      ,D[AR/108/173/334]
2579,P,0,P[ -13/   0/ 159/  -1],             
2580,P,1,P[  -1/   3/ 293/  -1],             
2581,D,0,                      ,D[FL/193/171/334]
2582,P,0,P[  -3/   0/ 316/  -1],             
2583,P,1,P[ -13/  44/  21/  39],             
2584,P,0,P[ -17/   1/ 253/ -16],             
2585,P,1,P[  -2/   6/ 168/  -2],             
2586,P,0,P[  -5/   1/  65/  -5],             
2587,D,1,                      ,D[AR/109/170/334]
2588,D,0,                      ,D[AR/ 42/168/334]
2589,P,0,P[  -9/   0/ 244/  -1],             
2590,D,0,                      ,D[FL/144/168/334]
2591,D,1,                      ,D[AR/ 84/168/334]
2592,P,0,P[  -3/   0/ 145/  -1],             
2593,P,1,P[  -2/   6/ 148/   4],             
2594,D,0,                      ,D[AR/129/168/334]
2595,D,0,                      ,D[FL/286/168/334]
2596,D,1,                      ,D[AR/ 88/168/334]
2597,P,0,P[ -52/   5/  60/ -51],             
2598,P,0,P[ -34/   4/ 246/ -34],             
2599,D,1,                      ,D[AR/130/168/334]
2600,D,0,                      ,D[FL/143/168/334]
2601,D,1,                      ,D[FL/ 25/168/334]
2602,D,1,                      ,D[FL/235/169/334]
2603,D,1,                      ,D[AR/130/169/334]
2604,D,0,                      ,D[AR/ 92/169/334]
2605,P,0,P[ -21/   3/  52/   1],             
2606,D,0,                      ,D[AR/ 58/169/334]
2607,P,1,P[ -41/   4/  41/ -40],             
2608,D,0,                      ,D[FL/159/169/334]
2609,P,0,P[ -79/   0/  79/  -4],             
2610,D,0,                      ,D[FL/146/169/334]
2611,P,0,P[  -2/   0/ 165/  -2],             
2612,P,1,P[ -11/   1/  75/ -11],             
2613,P,0,P[ -10/  25/  10/  -5],             
2614,D,0,                      ,D[AR/ 39/170/334]
2615,P,1,P[ -19/  81/  19/  78],             
2616,P,0,P[  -5/   2/ 272/   1],             
2617,P,1,P[ -73/   2/  73/   1],             
2618,P,1,P[  -1/   0/  56/  -1],             
2619,P,1,P[  -1/   1/ 153/  -1],             
2620,P,0,P[ -16/   0/ 213/ -15],             
2621,P,1,P[  -1/   3/  91/  -1],             
2622,P,0,P[   0/  36/ 144/   3],             
2623,P,0,P[  -3/  12/   8/  -3],             
2624,P,0,P[ -12/  27/  21/  25],             
2625,D,1,                      ,D[AR/221/170/334]
2626,D,1,                      ,D[AR/221/170/334]
2627,P,0,P[  -1/   0/  56/  -1],             
2628,D,0,                      ,D[AR/175/170/334]
2629,D,0,                      ,D[FL/283/170/334]
2630,D,1,                      ,D[FL/219/170/334]
2631,P,0,P[ -36/   2/  36/  -3],             
2632,P,0,P[ -20/   3/ 202/   2],             
2633,D,0,                      ,D[FL/ 25/170/334]
2634,D,0,                      ,D[FL/304/170/334]
2635,P,0,P[  -2/   0/ 264/  -2],             
2636,D,0,                      ,D[AR/ 89/170/334]
2637,D,0,                      ,D[AR/ 41/170/334]
2638,D,0,                      ,D[FL/146/170/334]
2639,D,0,                      ,D[AR/ 15/170/334]
2640,D,1,                      ,D[AR/273/170/334]
2641,P,0,P[ -26/   9/ 164/ -24],             
2642,P,0,P[  -3/   0/ 225/  -3],             
2643,D,0,                      ,D[AR/112/170/334]
2644,P,0,P[  -1/   3/ 179/  -1],             
2645,D,0,                      ,D[AR/111/170/334]
2646,D,1,                      ,D[AR/  5/170/334]
2647,D,0,                      ,D[AR/ 55/170/334]
2648,P,1,P[  -3/  25/  87/  -3],             
2649,D,1,                      ,D[FL/  7/170/334]
2650,D,0,                      ,D[FL/ 26/172/334]
2651,D,1,                      ,D[AR/181/172/334]
2652,D,1,                      ,D[AR/ 37/172/334]
2653,D,0,                      ,D[FL/149/172/334]
2654,P,0,P[  -3/  85/ 120/  79],             
2655,D,1,                      ,D[AR/225/172/334]
2656,D,0,                      ,D[FL/191/172/334]
2657,P,1,P[  -2/   8/ 243/  -1],             
2658,D,0,                      ,D[AR/177/172/334]
2659,P,0,P[  -5/  49/ 169/  -2],             
2660,P,0,P[-100/  10/ 100/ -94],             
2661,D,1,                      ,D[AR/198/172/334]
2662,P,1,P[  -2/   0/ 122/  -2],             
2663,D,0,                      ,D[FL/ 74/172/334]
2664,P,0,P[  -1/   9/ 242/  -1],             
2665,D,0,                      ,D[FL/149/172/334]
2666,D,0,                      ,D[FL/ 48/172/334]
2667,D,0,                      ,D[AR/ 39/172/334]
2668,P,0,P[   0/  11/ 172/   1],             
2669,D,0,                      ,D[FL/ 67/172/334]
2670,D,0,                      ,D[AR/219/172/334]
2671,D,1,                      ,D[AR/226/172/334]
2672,P,0,P[   0/  20/ 208/  16],             
2673,P,0,P[ -15/   0/  82/  -1],             
2674,D,0,                      ,D[FL/191/172/334]
2675,D,0,                      ,D[AR/294/172/334]
2676,P,1,P[   0/   6/ 256/   1],             
2677,P,0,P[ -36/   2/  36/ -34],             
2678,P,1,P[ -18/   1/  18/ -16],             
2679,P,0,P[  -2/   8/ 123/  -2],             
2680,P,0,P[ -10/   0/  42/  -2],             
2681,D,0,                      ,D[FL/264/172/334]
2682,P,1,P[ -19/   6/ 286/   5],             
2683,P,0,P[  -1/   7/ 222/  -1],             
2684,P,0,P[ -11/  23/  11/  22],             
2685,D,0,                      ,D[FL/149/172/334]
2686,P,0,P[  -2/   3/ 285/  -2],             
2687,P,1,P[  -5/   2/ 184/  -5],             
2688,P,0,P[ -24/   1/ 291/  -3],             
2689,D,1,                      ,D[AR/ 87/172/334]
2690,D,0,                      ,D[FL/231/172/334]
2691,P,0,P[   0/   5/ 174/   4],             
2692,D,1,                      ,D[IM/ 26/172/334]
2693,D,0,                      ,D[FL/275/172/334]
2694,D,1,                      ,D[AR/267/172/334]
2695,P,0,P[  -1/   2/ 289/   1],             
2696,D,0,                      ,D[FL/309/172/334]
2697,P,0,P[  -1/   1/ 255/  -1],             
2698,P,0,P[  -1/  43/   1/   1],             
2699,P,1,P[ -74/   1/  74/  -1],             
2700,P,0,P[  -3/   0/ 283/  -1],             
2701,D,0,                      ,D[AR/133/172/334]
2702,D,0,                      ,D[FL/241/172/334]
2703,D,0,                      ,D[FL/184/172/334]
2704,D,1,                      ,D[AR/178/172/334]
2705,P,1,P[ -14/   6/ 199/ -14],             
2706,D,1,                      ,D[AR/129/174/334]
2707,D,1,                      ,D[FL/ 91/174/334]
2708,P,1,P[ -44/   1/  44/ -40],             
2709,D,1,                      ,D[AR/ 57/174/334]
2710,D,1,                      ,D[FL/159/174/334]
2711,D,0,                      ,D[AR/294/174/334]
2712,D,0,                      ,D[AR/200/174/334]
2713,P,1,P[ -19/  96/  19/ -17],             
2714,D,0,                      ,D[IM/284/174/334]
2715,P,1,P[  -1/   0/ 178/  -1],             
2716,D,0,                      ,D[IM/308/174/334]
2717,D,0,                      ,D[AR/ 88/174/334]
2718,P,0,P[  -5/  25/  53/  19],             
2719,D,1,                      ,D[FL/228/174/334]
2720,P,0,P[ -16/   4/ 135/ -16],             
2721,P,1,P[ -11/  20/  23/  -8],             
2722,D,1,                      ,D[FL/205/172/334]
2723,P,0,P[  -1/  43/   1/   4],             
2724,D,1,                      ,D[FL/205/172/334]
2725,P,0,P[  -4/  46/ 217/  41],             
2726,P,1,P[  -1/   7/ 222/  -1],             
2727,P,0,P[ -52/   1/  52/ -50],             
2728,D,1,                      ,D[AR/ 10/172/334]
2729,D,0,                      ,D[AR/ 43/172/334]
2730,P,1,P[  -1/   1/ 255/  -1],             
2731,D,0,                      ,D[FL/182/171/334]
2732,D,0,                      ,D[AR/ 51/171/334]
2733,P,0,P[  -1/   0/ 305/  -1],             
2734,D,1,                      ,D[AR/112/171/334]
2735,D,0,                      ,D[FL/239/170/334]
2736,D,1,                      ,D[AR/157/170/334]
2737,P,0,P[  -3/   0/ 145/  -1],             
2738,D,0,                      ,D[AR/ 54/172/334]
2739,P,1,P[   0/   3/ 212/   2],             
2740,P,1,P[   0/   8/ 216/   1],             
2741,P,1,P[  -2/   1/ 214/  -2],             
2742,P,0,P[   0/   8/ 105/   6],             
2743,D,1,                      ,D[IM/231/172/334]
2744,P,0,P[  -1/   0/ 305/  -1],             
2745,P,0,P[  -1/   2/ 289/   1],             
2746,P,0,P[   0/   9/ 263/   7],             
2747,D,0,                      ,D[FL/286/172/334]
2748,P,0,P[ -73/   2/  73/ -65],             
2749,D,0,                      ,D[AR/ 21/172/334]
2750,P,1,P[ -21/   8/  21/ -15],             
2751,D,0,                      ,D[FL/228/172/334]
2752,D,0,                      ,D[FL/239/172/334]
2753,D,0,                      ,D[FL/ 99/172/334]
2754,D,0,                      ,D[FL/172/172/334]
2755,P,0,P[ -22/  34/ 109/  -7],             
2756,P,0,P[  -4/   1/ 325/  -3],             
2757,P,1,P[  -1/   2/ 155/  -1],             
2758,P,0,P[  -4/   4/ 116/  -4],             
2759,D,0,                      ,D[FL/104/172/334]
2760,P,0,P[  -1/   0/  56/  -1],             
2761,D,1,                      ,D[FL/ 78/172/334]
2762,D,1,                      ,D[AR/  4/172/334]
2763,D,1,                      ,D[FL/235/172/334]
2764,D,1,                      ,D[FL/159/172/334]
2765,D,1,                      ,D[FL/205/171/334]
2766,P,1,P[  -2/  18/ 269/   2],             
2767,D,0,                      ,D[AR/176/171/334]
2768,P,0,P[ -19/   8/  19/ -19],             
2769,P,0,P[  -9/   0/ 128/  -1],             
2770,P,1,P[  -8/  38/ 199/  33],             
2771,P,0,P[-108/   1/ 108/-105],             
2772,D,0,                      ,D[FL/169/171/334]
2773,D,1,                      ,D[AR/135/171/334]
2774,P,0,P[  -5/  48/ 169/   1],             
2775,P,0,P[   0/   5/ 174/   4],             
2776,D,0,                      ,D[AR/ 42/171/334]
2777,P,0,P[  -2/   1/ 275/  -2],             
2778,P,1,P[  -3/   0/ 145/  -3],             
2779,D,0,                      ,D[AR/222/171/334]
2780,P,0,P[  -6/   3/  66/   1],             
2781,D,0,                      ,D[FL/ 22/171/334]
2782,P,0,P[   0/  14/ 197/  13],             
2783,D,0,                      ,D[AR/ 43/171/334]
2784,D,0,                      ,D[FL/143/171/334]
2785,P,0,P[   0/  14/ 230/  13],             
2786,P,0,P[  -8/   3/   8/  -8],             
2787,D,0,                      ,D[FL/241/171/334]
2788,P,0,P[  -2/   0/ 323/  -2],             
2789,P,0,P[ -50/  41/  50/ -37],             
2790,D,0,                      ,D[FL/ 80/171/334]
2791,P,0,P[   0/   4/  90/   1],             
2792,D,1,                      ,D[AR/ 18/171/334]
